ObservationDate,Country/Region,Confirmed,Deaths,Recovered
04/02/2020,Cyprus,356.0,10.0,28.0
04/02/2020,Czechia,3858.0,44.0,67.0
04/02/2020,Denmark,3573.0,123.0,1172.0
04/02/2020,Diamond Princess,712.0,11.0,619.0
04/02/2020,Djibouti,40.0,0.0,0.0
04/02/2020,Dominica,12.0,0.0,0.0
04/02/2020,Dominican Republic,1380.0,60.0,16.0
04/02/2020,Ecuador,3163.0,120.0,65.0
04/02/2020,Egypt,865.0,58.0,201.0
04/02/2020,El Salvador,41.0,2.0,0.0
04/02/2020,Equatorial Guinea,15.0,0.0,1.0
04/02/2020,Eritrea,22.0,0.0,0.0
04/02/2020,Estonia,858.0,11.0,45.0
04/02/2020,Eswatini,9.0,0.0,0.0
04/02/2020,Ethiopia,29.0,0.0,3.0
04/02/2020,Fiji,7.0,0.0,0.0
04/02/2020,Finland,1518.0,19.0,300.0
04/02/2020,France,59929.0,5398.0,12548.0
04/02/2020,Gabon,21.0,1.0,0.0
04/02/2020,Gambia,4.0,1.0,2.0
04/02/2020,Georgia,134.0,0.0,26.0
04/02/2020,Germany,84794.0,1107.0,22440.0
04/02/2020,Ghana,204.0,5.0,31.0
04/02/2020,Greece,1544.0,53.0,61.0
04/02/2020,Grenada,10.0,0.0,0.0
04/02/2020,Guatemala,47.0,1.0,12.0
04/02/2020,Guinea,52.0,0.0,0.0
04/02/2020,Guinea-Bissau,9.0,0.0,0.0
04/02/2020,Guyana,19.0,4.0,0.0
04/02/2020,Haiti,16.0,0.0,1.0
04/02/2020,Holy See,7.0,0.0,0.0
04/02/2020,Honduras,219.0,14.0,3.0
04/02/2020,Hungary,585.0,21.0,42.0
04/02/2020,Iceland,1319.0,4.0,284.0
04/02/2020,India,2543.0,72.0,191.0
04/02/2020,Indonesia,1790.0,170.0,112.0
04/02/2020,Iran,50468.0,3160.0,16711.0
04/02/2020,Iraq,772.0,54.0,202.0
04/02/2020,Ireland,3849.0,98.0,5.0
04/02/2020,Israel,6857.0,36.0,338.0
04/02/2020,Italy,115242.0,13915.0,18278.0
04/02/2020,Jamaica,47.0,3.0,2.0
04/02/2020,Japan,2495.0,62.0,472.0
04/02/2020,Jordan,299.0,5.0,45.0
04/02/2020,Kazakhstan,435.0,3.0,27.0
04/02/2020,Kenya,110.0,3.0,4.0
04/02/2020,"Korea, South",9976.0,169.0,5828.0
04/02/2020,Kosovo,125.0,1.0,10.0
04/02/2020,Kuwait,342.0,0.0,81.0
04/02/2020,Kyrgyzstan,116.0,0.0,5.0
04/02/2020,Laos,10.0,0.0,0.0
04/02/2020,Latvia,458.0,0.0,31.0
04/02/2020,Lebanon,494.0,16.0,46.0
04/02/2020,Liberia,6.0,0.0,0.0
04/02/2020,Libya,11.0,1.0,0.0
04/02/2020,Liechtenstein,75.0,0.0,0.0
04/02/2020,Lithuania,649.0,9.0,7.0
04/02/2020,Luxembourg,2487.0,30.0,80.0
04/02/2020,MS Zaandam,9.0,2.0,0.0
04/02/2020,Madagascar,59.0,0.0,0.0
04/02/2020,Malawi,3.0,0.0,0.0
04/02/2020,Malaysia,3116.0,50.0,767.0
04/02/2020,Maldives,19.0,0.0,13.0
04/02/2020,Mali,36.0,3.0,0.0
04/02/2020,Malta,196.0,0.0,2.0
04/02/2020,Mauritania,6.0,1.0,2.0
04/02/2020,Mauritius,169.0,7.0,0.0
04/02/2020,Mexico,1378.0,37.0,35.0
04/02/2020,Moldova,505.0,6.0,23.0
04/02/2020,Monaco,60.0,1.0,2.0
04/02/2020,Mongolia,14.0,0.0,2.0
04/02/2020,Montenegro,144.0,2.0,0.0
04/02/2020,Morocco,708.0,44.0,31.0
04/02/2020,Mozambique,10.0,0.0,0.0
04/02/2020,Namibia,14.0,0.0,3.0
04/02/2020,Nepal,6.0,0.0,1.0
04/02/2020,Netherlands,14788.0,1341.0,260.0
04/02/2020,New Zealand,797.0,1.0,92.0
04/02/2020,Nicaragua,5.0,1.0,0.0
04/02/2020,Niger,98.0,5.0,0.0
04/02/2020,Nigeria,184.0,2.0,20.0
04/02/2020,North Macedonia,384.0,11.0,17.0
04/02/2020,Norway,5147.0,50.0,32.0
04/02/2020,Oman,231.0,1.0,57.0
04/02/2020,Pakistan,2421.0,34.0,125.0
04/02/2020,Panama,1317.0,32.0,9.0
04/02/2020,Papua New Guinea,1.0,0.0,0.0
04/02/2020,Paraguay,77.0,3.0,2.0
04/02/2020,Peru,1414.0,55.0,537.0
04/02/2020,Philippines,2633.0,107.0,51.0
04/02/2020,Poland,2946.0,57.0,56.0
04/02/2020,Portugal,9034.0,209.0,68.0
04/02/2020,Qatar,949.0,3.0,72.0
04/02/2020,Romania,2738.0,115.0,267.0
04/02/2020,Russia,3548.0,30.0,235.0
04/02/2020,Rwanda,84.0,0.0,0.0
04/02/2020,Saint Kitts and Nevis,9.0,0.0,0.0
04/02/2020,Saint Lucia,13.0,0.0,1.0
04/02/2020,Saint Vincent and the Grenadines,2.0,0.0,1.0
04/02/2020,San Marino,245.0,30.0,21.0
04/02/2020,Saudi Arabia,1885.0,21.0,328.0
04/02/2020,Senegal,195.0,1.0,55.0
04/02/2020,Serbia,1171.0,31.0,0.0
04/02/2020,Seychelles,10.0,0.0,0.0
04/02/2020,Sierra Leone,2.0,0.0,0.0
04/02/2020,Singapore,1049.0,4.0,266.0
04/02/2020,Slovakia,426.0,1.0,5.0
04/02/2020,Slovenia,897.0,17.0,70.0
04/02/2020,Somalia,5.0,0.0,1.0
04/02/2020,South Africa,1462.0,5.0,50.0
04/02/2020,Spain,112065.0,10348.0,26743.0
04/02/2020,Sri Lanka,151.0,4.0,21.0
04/02/2020,Sudan,8.0,2.0,2.0
04/02/2020,Suriname,10.0,0.0,0.0
04/02/2020,Sweden,5568.0,308.0,103.0
04/02/2020,Switzerland,18827.0,536.0,4013.0
04/02/2020,Syria,16.0,2.0,0.0
04/02/2020,Taiwan*,339.0,5.0,45.0
04/02/2020,Tanzania,20.0,1.0,2.0
04/02/2020,Thailand,1875.0,15.0,505.0
04/02/2020,Timor-Leste,1.0,0.0,0.0
04/02/2020,Togo,39.0,2.0,17.0
04/02/2020,Trinidad and Tobago,94.0,5.0,1.0
04/02/2020,Tunisia,455.0,14.0,5.0
04/02/2020,Turkey,18135.0,356.0,415.0
04/02/2020,US,243599.0,5926.0,9001.0
04/02/2020,Uganda,45.0,0.0,0.0
04/02/2020,Ukraine,897.0,22.0,19.0
04/02/2020,United Arab Emirates,1024.0,8.0,96.0
04/02/2020,United Kingdom,34173.0,2926.0,192.0
04/02/2020,Uruguay,350.0,4.0,62.0
04/02/2020,Uzbekistan,205.0,2.0,25.0
04/02/2020,Venezuela,146.0,5.0,43.0
04/02/2020,Vietnam,233.0,0.0,75.0
04/02/2020,West Bank and Gaza,161.0,1.0,18.0
04/02/2020,Zambia,39.0,1.0,0.0
04/02/2020,Zimbabwe,9.0,1.0,0.0
04/03/2020,Afghanistan,281.0,6.0,10.0
04/03/2020,Albania,304.0,17.0,89.0
04/03/2020,Algeria,1171.0,105.0,62.0
04/03/2020,Andorra,439.0,16.0,16.0
04/03/2020,Angola,8.0,2.0,1.0
04/03/2020,Antigua and Barbuda,15.0,0.0,0.0
04/03/2020,Argentina,1265.0,39.0,266.0
04/03/2020,Armenia,736.0,7.0,43.0
04/03/2020,Australia,5330.0,28.0,649.0
04/03/2020,Austria,11524.0,168.0,2022.0
04/03/2020,Azerbaijan,443.0,5.0,32.0
04/03/2020,Bahamas,24.0,1.0,1.0
04/03/2020,Bahrain,672.0,4.0,382.0
04/03/2020,Bangladesh,61.0,6.0,26.0
04/03/2020,Barbados,51.0,0.0,0.0
04/03/2020,Belarus,351.0,4.0,53.0
04/03/2020,Belgium,16770.0,1143.0,2872.0
04/03/2020,Belize,4.0,0.0,0.0
04/03/2020,Benin,16.0,0.0,2.0
04/03/2020,Bhutan,5.0,0.0,2.0
04/03/2020,Bolivia,132.0,9.0,1.0
04/03/2020,Bosnia and Herzegovina,579.0,17.0,27.0
04/03/2020,Botswana,4.0,1.0,0.0
04/03/2020,Brazil,9056.0,359.0,127.0
04/03/2020,Brunei,134.0,1.0,65.0
04/03/2020,Bulgaria,485.0,14.0,30.0
04/03/2020,Burkina Faso,302.0,16.0,50.0
04/03/2020,Burma,20.0,1.0,0.0
04/03/2020,Burundi,3.0,0.0,0.0
04/03/2020,Cabo Verde,6.0,1.0,0.0
04/03/2020,Cambodia,114.0,0.0,35.0
04/03/2020,Cameroon,509.0,8.0,17.0
04/03/2020,Canada,12437.0,179.0,2175.0
04/03/2020,Central African Republic,8.0,0.0,0.0
04/03/2020,Chad,8.0,0.0,0.0
04/03/2020,Chile,3737.0,22.0,427.0
04/03/2020,China,82511.0,3326.0,76760.0
04/03/2020,Colombia,1267.0,25.0,55.0
04/03/2020,Congo (Brazzaville),22.0,2.0,2.0
04/03/2020,Congo (Kinshasa),134.0,13.0,3.0
04/03/2020,Costa Rica,416.0,2.0,11.0
04/03/2020,Cote d'Ivoire,218.0,1.0,19.0
04/03/2020,Croatia,1079.0,8.0,92.0
04/03/2020,Cuba,269.0,6.0,15.0
04/03/2020,Cyprus,396.0,11.0,28.0
04/03/2020,Czechia,4091.0,53.0,72.0
04/03/2020,Denmark,3946.0,139.0,1287.0
04/03/2020,Diamond Princess,712.0,11.0,619.0
04/03/2020,Djibouti,49.0,0.0,8.0
04/03/2020,Dominica,12.0,0.0,0.0
04/03/2020,Dominican Republic,1488.0,68.0,16.0
04/03/2020,Ecuador,3368.0,145.0,65.0
04/03/2020,Egypt,985.0,66.0,216.0
04/03/2020,El Salvador,46.0,2.0,0.0
04/03/2020,Equatorial Guinea,16.0,0.0,1.0
04/03/2020,Eritrea,22.0,0.0,0.0
04/03/2020,Estonia,961.0,12.0,48.0
04/03/2020,Eswatini,9.0,0.0,0.0
04/03/2020,Ethiopia,35.0,0.0,3.0
04/03/2020,Fiji,7.0,0.0,0.0
04/03/2020,Finland,1615.0,20.0,300.0
04/03/2020,France,65202.0,6520.0,14135.0
04/03/2020,Gabon,21.0,1.0,1.0
04/03/2020,Gambia,4.0,1.0,2.0
04/03/2020,Georgia,155.0,0.0,28.0
04/03/2020,Germany,91159.0,1275.0,24575.0
04/03/2020,Ghana,205.0,5.0,31.0
04/03/2020,Greece,1613.0,63.0,78.0
04/03/2020,Grenada,12.0,0.0,0.0
04/03/2020,Guatemala,50.0,1.0,12.0
04/03/2020,Guinea,73.0,0.0,2.0
04/03/2020,Guinea-Bissau,15.0,0.0,0.0
04/03/2020,Guyana,23.0,4.0,0.0
04/03/2020,Haiti,18.0,0.0,1.0
04/03/2020,Holy See,7.0,0.0,0.0
04/03/2020,Honduras,222.0,15.0,3.0
04/03/2020,Hungary,623.0,26.0,43.0
04/03/2020,Iceland,1364.0,4.0,309.0
04/03/2020,India,2567.0,72.0,192.0
04/03/2020,Indonesia,1986.0,181.0,134.0
04/03/2020,Iran,53183.0,3294.0,17935.0
04/03/2020,Iraq,820.0,54.0,226.0
04/03/2020,Ireland,4273.0,120.0,5.0
04/03/2020,Israel,7428.0,40.0,403.0
04/03/2020,Italy,119827.0,14681.0,19758.0
04/03/2020,Jamaica,47.0,3.0,2.0
04/03/2020,Japan,2617.0,63.0,514.0
04/03/2020,Jordan,310.0,5.0,58.0
04/03/2020,Kazakhstan,464.0,6.0,29.0
04/03/2020,Kenya,122.0,4.0,4.0
04/03/2020,"Korea, South",10062.0,174.0,6021.0
04/03/2020,Kosovo,126.0,1.0,10.0
04/03/2020,Kuwait,417.0,0.0,82.0
04/03/2020,Kyrgyzstan,130.0,1.0,6.0
04/03/2020,Laos,10.0,0.0,0.0
04/03/2020,Latvia,493.0,1.0,1.0
04/03/2020,Lebanon,508.0,17.0,50.0
04/03/2020,Liberia,7.0,0.0,0.0
04/03/2020,Libya,11.0,1.0,0.0
04/03/2020,Liechtenstein,75.0,0.0,0.0
04/03/2020,Lithuania,696.0,9.0,7.0
04/03/2020,Luxembourg,2612.0,31.0,500.0
04/03/2020,MS Zaandam,9.0,2.0,0.0
04/03/2020,Madagascar,70.0,0.0,0.0
04/03/2020,Malawi,3.0,0.0,0.0
04/03/2020,Malaysia,3333.0,53.0,827.0
04/03/2020,Maldives,19.0,0.0,13.0
04/03/2020,Mali,39.0,3.0,0.0
04/03/2020,Malta,202.0,0.0,2.0
04/03/2020,Mauritania,6.0,1.0,2.0
04/03/2020,Mauritius,186.0,7.0,0.0
04/03/2020,Mexico,1510.0,50.0,633.0
04/03/2020,Moldova,591.0,8.0,26.0
04/03/2020,Monaco,64.0,1.0,3.0
04/03/2020,Mongolia,14.0,0.0,2.0
04/03/2020,Montenegro,174.0,2.0,1.0
04/03/2020,Morocco,791.0,48.0,57.0
04/03/2020,Mozambique,10.0,0.0,0.0
04/03/2020,Namibia,14.0,0.0,3.0
04/03/2020,Nepal,6.0,0.0,1.0
04/03/2020,Netherlands,15821.0,1490.0,260.0
04/03/2020,New Zealand,868.0,1.0,103.0
04/03/2020,Nicaragua,5.0,1.0,0.0
04/03/2020,Niger,120.0,5.0,0.0
04/03/2020,Nigeria,210.0,4.0,25.0
04/03/2020,North Macedonia,430.0,12.0,20.0
04/03/2020,Norway,5370.0,59.0,32.0
04/03/2020,Oman,252.0,1.0,57.0
04/03/2020,Pakistan,2686.0,40.0,126.0
04/03/2020,Panama,1475.0,37.0,10.0
04/03/2020,Papua New Guinea,1.0,0.0,0.0
04/03/2020,Paraguay,92.0,3.0,6.0
04/03/2020,Peru,1595.0,61.0,537.0
04/03/2020,Philippines,3018.0,136.0,52.0
04/03/2020,Poland,3383.0,71.0,56.0
04/03/2020,Portugal,9886.0,246.0,68.0
04/03/2020,Qatar,1075.0,3.0,93.0
04/03/2020,Romania,3183.0,133.0,283.0
04/03/2020,Russia,4149.0,34.0,281.0
04/03/2020,Rwanda,89.0,0.0,0.0
04/03/2020,Saint Kitts and Nevis,9.0,0.0,0.0
04/03/2020,Saint Lucia,13.0,0.0,1.0
04/03/2020,Saint Vincent and the Grenadines,3.0,0.0,1.0
04/03/2020,San Marino,245.0,30.0,21.0
04/03/2020,Saudi Arabia,2039.0,25.0,351.0
04/03/2020,Senegal,207.0,1.0,66.0
04/03/2020,Serbia,1476.0,39.0,0.0
04/03/2020,Seychelles,10.0,0.0,0.0
04/03/2020,Sierra Leone,2.0,0.0,0.0
04/03/2020,Singapore,1114.0,5.0,282.0
04/03/2020,Slovakia,450.0,1.0,10.0
04/03/2020,Slovenia,934.0,20.0,70.0
04/03/2020,Somalia,7.0,0.0,1.0
04/03/2020,South Africa,1505.0,9.0,95.0
04/03/2020,Spain,119199.0,11198.0,30513.0
04/03/2020,Sri Lanka,159.0,4.0,24.0
04/03/2020,Sudan,10.0,2.0,2.0
04/03/2020,Suriname,10.0,1.0,0.0
04/03/2020,Sweden,6131.0,358.0,205.0
04/03/2020,Switzerland,19606.0,591.0,4846.0
04/03/2020,Syria,16.0,2.0,0.0
04/03/2020,Taiwan*,348.0,5.0,50.0
04/03/2020,Tanzania,20.0,1.0,3.0
04/03/2020,Thailand,1978.0,19.0,612.0
04/03/2020,Timor-Leste,1.0,0.0,0.0
04/03/2020,Togo,40.0,3.0,17.0
04/03/2020,Trinidad and Tobago,98.0,6.0,1.0
04/03/2020,Tunisia,495.0,18.0,5.0
04/03/2020,Turkey,20921.0,425.0,484.0
04/03/2020,US,275586.0,7087.0,9707.0
04/03/2020,Uganda,48.0,0.0,0.0
04/03/2020,Ukraine,1072.0,27.0,22.0
04/03/2020,United Arab Emirates,1264.0,9.0,108.0
04/03/2020,United Kingdom,38689.0,3611.0,208.0
04/03/2020,Uruguay,369.0,4.0,68.0
04/03/2020,Uzbekistan,227.0,2.0,25.0
04/03/2020,Venezuela,153.0,7.0,52.0
04/03/2020,Vietnam,237.0,0.0,85.0
04/03/2020,West Bank and Gaza,194.0,1.0,21.0
04/03/2020,Zambia,39.0,1.0,2.0
04/03/2020,Zimbabwe,9.0,1.0,0.0
04/04/2020,Afghanistan,299.0,7.0,10.0
04/04/2020,Albania,333.0,20.0,99.0
04/04/2020,Algeria,1251.0,130.0,90.0
04/04/2020,Andorra,466.0,17.0,21.0
04/04/2020,Angola,10.0,2.0,2.0
04/04/2020,Antigua and Barbuda,15.0,0.0,0.0
04/04/2020,Argentina,1451.0,43.0,279.0
04/04/2020,Armenia,770.0,7.0,43.0
04/04/2020,Australia,5550.0,30.0,701.0
04/04/2020,Austria,11781.0,186.0,2507.0
04/04/2020,Azerbaijan,521.0,5.0,32.0
04/04/2020,Bahamas,28.0,4.0,0.0
04/04/2020,Bahrain,688.0,4.0,423.0
04/04/2020,Bangladesh,70.0,8.0,30.0
04/04/2020,Barbados,52.0,0.0,0.0
04/04/2020,Belarus,440.0,5.0,53.0
04/04/2020,Belgium,18431.0,1283.0,3247.0
04/04/2020,Belize,4.0,0.0,0.0
04/04/2020,Benin,16.0,0.0,2.0
04/04/2020,Bhutan,5.0,0.0,2.0
04/04/2020,Bolivia,139.0,10.0,1.0
04/04/2020,Bosnia and Herzegovina,624.0,21.0,30.0
04/04/2020,Botswana,4.0,1.0,0.0
04/04/2020,Brazil,10360.0,445.0,127.0
04/04/2020,Brunei,135.0,1.0,66.0
04/04/2020,Bulgaria,503.0,17.0,34.0
04/04/2020,Burkina Faso,318.0,16.0,66.0
04/04/2020,Burma,21.0,1.0,0.0
04/04/2020,Burundi,3.0,0.0,0.0
04/04/2020,Cabo Verde,7.0,1.0,0.0
04/04/2020,Cambodia,114.0,0.0,50.0
04/04/2020,Cameroon,555.0,9.0,17.0
04/04/2020,Canada,12978.0,218.0,2577.0
04/04/2020,Central African Republic,8.0,0.0,0.0
04/04/2020,Chad,9.0,0.0,0.0
04/04/2020,Chile,4161.0,27.0,528.0
04/04/2020,China,82543.0,3330.0,76946.0
04/04/2020,Colombia,1406.0,32.0,85.0
04/04/2020,Congo (Brazzaville),22.0,2.0,2.0
04/04/2020,Congo (Kinshasa),154.0,18.0,3.0
04/04/2020,Costa Rica,435.0,2.0,13.0
04/04/2020,Cote d'Ivoire,245.0,1.0,25.0
04/04/2020,Croatia,1126.0,12.0,119.0
04/04/2020,Cuba,288.0,6.0,15.0
04/04/2020,Cyprus,426.0,11.0,33.0
04/04/2020,Czechia,4472.0,59.0,78.0
04/04/2020,Denmark,4269.0,161.0,1379.0
04/04/2020,Diamond Princess,712.0,11.0,619.0
04/04/2020,Djibouti,50.0,0.0,8.0
04/04/2020,Dominica,14.0,0.0,0.0
04/04/2020,Dominican Republic,1488.0,68.0,16.0
04/04/2020,Ecuador,3465.0,172.0,100.0
04/04/2020,Egypt,1070.0,71.0,241.0
04/04/2020,El Salvador,56.0,3.0,2.0
04/04/2020,Equatorial Guinea,16.0,0.0,1.0
04/04/2020,Eritrea,29.0,0.0,0.0
04/04/2020,Estonia,1039.0,13.0,59.0
04/04/2020,Eswatini,9.0,0.0,0.0
04/04/2020,Ethiopia,38.0,0.0,4.0
04/04/2020,Fiji,12.0,0.0,0.0
04/04/2020,Finland,1882.0,25.0,300.0
04/04/2020,France,90848.0,7574.0,15572.0
04/04/2020,Gabon,21.0,1.0,1.0
04/04/2020,Gambia,4.0,1.0,2.0
04/04/2020,Georgia,162.0,1.0,36.0
04/04/2020,Germany,96092.0,1444.0,26400.0
04/04/2020,Ghana,205.0,5.0,31.0
04/04/2020,Greece,1673.0,68.0,78.0
04/04/2020,Grenada,12.0,0.0,0.0
04/04/2020,Guatemala,61.0,2.0,15.0
04/04/2020,Guinea,111.0,0.0,5.0
04/04/2020,Guinea-Bissau,18.0,0.0,0.0
04/04/2020,Guyana,23.0,4.0,0.0
04/04/2020,Haiti,20.0,0.0,1.0
04/04/2020,Holy See,7.0,0.0,0.0
04/04/2020,Honduras,264.0,15.0,3.0
04/04/2020,Hungary,678.0,32.0,58.0
04/04/2020,Iceland,1417.0,4.0,396.0
04/04/2020,India,3082.0,86.0,229.0
04/04/2020,Indonesia,2092.0,191.0,150.0
04/04/2020,Iran,55743.0,3452.0,19736.0
04/04/2020,Iraq,878.0,56.0,259.0
04/04/2020,Ireland,4604.0,137.0,25.0
04/04/2020,Israel,7851.0,44.0,427.0
04/04/2020,Italy,124632.0,15362.0,20996.0
04/04/2020,Jamaica,53.0,3.0,7.0
04/04/2020,Japan,3139.0,77.0,514.0
04/04/2020,Jordan,323.0,5.0,74.0
04/04/2020,Kazakhstan,531.0,5.0,36.0
04/04/2020,Kenya,126.0,4.0,4.0
04/04/2020,"Korea, South",10156.0,177.0,6325.0
04/04/2020,Kosovo,135.0,1.0,16.0
04/04/2020,Kuwait,479.0,1.0,93.0
04/04/2020,Kyrgyzstan,144.0,1.0,9.0
04/04/2020,Laos,10.0,0.0,0.0
04/04/2020,Latvia,509.0,1.0,1.0
04/04/2020,Lebanon,520.0,17.0,54.0
04/04/2020,Liberia,10.0,1.0,3.0
04/04/2020,Libya,18.0,1.0,0.0
04/04/2020,Liechtenstein,77.0,1.0,0.0
04/04/2020,Lithuania,771.0,11.0,7.0
04/04/2020,Luxembourg,2729.0,31.0,500.0
04/04/2020,MS Zaandam,9.0,2.0,0.0
04/04/2020,Madagascar,70.0,0.0,0.0
04/04/2020,Malawi,4.0,0.0,0.0
04/04/2020,Malaysia,3483.0,57.0,915.0
04/04/2020,Maldives,19.0,0.0,13.0
04/04/2020,Mali,41.0,3.0,1.0
04/04/2020,Malta,213.0,0.0,2.0
04/04/2020,Mauritania,6.0,1.0,2.0
04/04/2020,Mauritius,196.0,7.0,7.0
04/04/2020,Mexico,1688.0,60.0,633.0
04/04/2020,Moldova,752.0,12.0,29.0
04/04/2020,Monaco,66.0,1.0,3.0
04/04/2020,Mongolia,14.0,0.0,2.0
04/04/2020,Montenegro,201.0,2.0,1.0
04/04/2020,Morocco,919.0,59.0,66.0
04/04/2020,Mozambique,10.0,0.0,1.0
04/04/2020,Namibia,14.0,0.0,3.0
04/04/2020,Nepal,9.0,0.0,1.0
04/04/2020,Netherlands,16727.0,1656.0,262.0
04/04/2020,New Zealand,950.0,1.0,127.0
04/04/2020,Nicaragua,5.0,1.0,0.0
04/04/2020,Niger,144.0,8.0,0.0
04/04/2020,Nigeria,214.0,4.0,25.0
04/04/2020,North Macedonia,483.0,17.0,20.0
04/04/2020,Norway,5550.0,62.0,32.0
04/04/2020,Oman,277.0,2.0,61.0
04/04/2020,Pakistan,2818.0,41.0,131.0
04/04/2020,Panama,1673.0,41.0,13.0
04/04/2020,Papua New Guinea,1.0,0.0,0.0
04/04/2020,Paraguay,96.0,3.0,12.0
04/04/2020,Peru,1746.0,73.0,914.0
04/04/2020,Philippines,3094.0,144.0,57.0
04/04/2020,Poland,3627.0,79.0,116.0
04/04/2020,Portugal,10524.0,266.0,75.0
04/04/2020,Qatar,1325.0,3.0,109.0
04/04/2020,Romania,3613.0,146.0,329.0
04/04/2020,Russia,4731.0,43.0,333.0
04/04/2020,Rwanda,102.0,0.0,0.0
04/04/2020,Saint Kitts and Nevis,9.0,0.0,0.0
04/04/2020,Saint Lucia,14.0,0.0,1.0
04/04/2020,Saint Vincent and the Grenadines,7.0,0.0,1.0
04/04/2020,San Marino,259.0,32.0,27.0
04/04/2020,Saudi Arabia,2179.0,29.0,420.0
04/04/2020,Senegal,219.0,2.0,72.0
04/04/2020,Serbia,1624.0,44.0,0.0
04/04/2020,Seychelles,10.0,0.0,0.0
04/04/2020,Sierra Leone,4.0,0.0,0.0
04/04/2020,Singapore,1189.0,6.0,297.0
04/04/2020,Slovakia,471.0,1.0,10.0
04/04/2020,Slovenia,977.0,22.0,79.0
04/04/2020,Somalia,7.0,0.0,1.0
04/04/2020,South Africa,1585.0,9.0,95.0
04/04/2020,Spain,126168.0,11947.0,34219.0
04/04/2020,Sri Lanka,166.0,5.0,27.0
04/04/2020,Sudan,10.0,2.0,2.0
04/04/2020,Suriname,10.0,1.0,0.0
04/04/2020,Sweden,6443.0,373.0,205.0
04/04/2020,Switzerland,20505.0,666.0,6415.0
04/04/2020,Syria,16.0,2.0,2.0
04/04/2020,Taiwan*,355.0,5.0,50.0
04/04/2020,Tanzania,20.0,1.0,3.0
04/04/2020,Thailand,2067.0,20.0,674.0
04/04/2020,Timor-Leste,1.0,0.0,0.0
04/04/2020,Togo,41.0,3.0,17.0
04/04/2020,Trinidad and Tobago,103.0,6.0,1.0
04/04/2020,Tunisia,553.0,18.0,5.0
04/04/2020,Turkey,23934.0,501.0,786.0
04/04/2020,US,308853.0,8407.0,14652.0
04/04/2020,Uganda,48.0,0.0,0.0
04/04/2020,Ukraine,1225.0,32.0,25.0
04/04/2020,United Arab Emirates,1505.0,10.0,125.0
04/04/2020,United Kingdom,42477.0,4320.0,215.0
04/04/2020,Uruguay,400.0,5.0,93.0
04/04/2020,Uzbekistan,266.0,2.0,25.0
04/04/2020,Venezuela,155.0,7.0,52.0
04/04/2020,Vietnam,240.0,0.0,90.0
04/04/2020,West Bank and Gaza,217.0,1.0,21.0
04/04/2020,Zambia,39.0,1.0,2.0
04/04/2020,Zimbabwe,9.0,1.0,0.0
04/05/2020,Afghanistan,349.0,7.0,15.0
04/05/2020,Albania,361.0,20.0,104.0
04/05/2020,Algeria,1320.0,152.0,90.0
04/05/2020,Andorra,501.0,18.0,26.0
04/05/2020,Angola,14.0,2.0,2.0
04/05/2020,Antigua and Barbuda,15.0,0.0,0.0
04/05/2020,Argentina,1451.0,44.0,280.0
04/05/2020,Armenia,822.0,7.0,57.0
04/05/2020,Australia,5687.0,35.0,757.0
04/05/2020,Austria,12051.0,204.0,2998.0
04/05/2020,Azerbaijan,584.0,7.0,32.0
04/05/2020,Bahamas,28.0,4.0,0.0
04/05/2020,Bahrain,700.0,4.0,431.0
04/05/2020,Bangladesh,88.0,9.0,33.0
04/05/2020,Barbados,56.0,1.0,6.0
04/05/2020,Belarus,562.0,8.0,52.0
04/05/2020,Belgium,19691.0,1447.0,3751.0
04/05/2020,Belize,5.0,0.0,0.0
04/05/2020,Benin,22.0,0.0,5.0
04/05/2020,Bhutan,5.0,0.0,2.0
04/05/2020,Bolivia,157.0,10.0,2.0
04/05/2020,Bosnia and Herzegovina,654.0,23.0,30.0
04/05/2020,Botswana,6.0,1.0,0.0
04/05/2020,Brazil,11130.0,486.0,127.0
04/05/2020,Brunei,135.0,1.0,73.0
04/05/2020,Bulgaria,531.0,20.0,37.0
04/05/2020,Burkina Faso,345.0,17.0,90.0
04/05/2020,Burma,21.0,1.0,0.0
04/05/2020,Burundi,3.0,0.0,0.0
04/05/2020,Cabo Verde,7.0,1.0,0.0
04/05/2020,Cambodia,114.0,0.0,50.0
04/05/2020,Cameroon,650.0,9.0,17.0
04/05/2020,Canada,15756.0,259.0,3012.0
04/05/2020,Central African Republic,8.0,0.0,0.0
04/05/2020,Chad,9.0,0.0,0.0
04/05/2020,Chile,4471.0,34.0,618.0
04/05/2020,China,82602.0,3333.0,77207.0
04/05/2020,Colombia,1485.0,35.0,88.0
04/05/2020,Congo (Brazzaville),45.0,5.0,2.0
04/05/2020,Congo (Kinshasa),154.0,18.0,3.0
04/05/2020,Costa Rica,454.0,2.0,16.0
04/05/2020,Cote d'Ivoire,261.0,3.0,37.0
04/05/2020,Croatia,1182.0,15.0,125.0
04/05/2020,Cuba,320.0,8.0,15.0
04/05/2020,Cyprus,446.0,9.0,37.0
04/05/2020,Czechia,4587.0,67.0,96.0
04/05/2020,Denmark,4561.0,179.0,1429.0
04/05/2020,Diamond Princess,712.0,11.0,619.0
04/05/2020,Djibouti,59.0,0.0,9.0
04/05/2020,Dominica,14.0,0.0,0.0
04/05/2020,Dominican Republic,1745.0,82.0,17.0
04/05/2020,Ecuador,3646.0,180.0,100.0
04/05/2020,Egypt,1173.0,78.0,247.0
